eco,opening_name,month,actual,forecast,lower_ci,upper_ci,is_forecast,structural_break,model_tier,forecast_quality,model_tier_override,model_name
C65,C65,2025-10,0.5143680398722841,,,,False,False,1,medium,,holt_winters
C65,C65,2025-11,0.5091739443954811,,,,False,False,1,medium,,holt_winters
C65,C65,2025-12,0.4990724938784596,,,,False,False,1,medium,,holt_winters
C65,C65,2026-01,0.5096685082872928,,,,False,False,1,medium,,holt_winters
C65,C65,2026-02,0.5045863467983771,,,,False,False,1,medium,,holt_winters
C65,C65,2026-03,0.5037367923717894,,,,False,False,1,medium,,holt_winters
C65,C65,2026-04,0.4990889514659599,,,,False,False,1,medium,,holt_winters
C65,C65,2026-05,,0.504938,0.49456,0.515316,True,False,1,medium,,holt_winters
C65,C65,2026-06,,0.504551,0.494122,0.514979,True,False,1,medium,,holt_winters
C65,C65,2026-07,,0.504163,0.493523,0.514803,True,False,1,medium,,holt_winters
C68,C68,2023-01,0.5119472375391935,,,,False,False,1,medium,,holt_winters
C68,C68,2023-02,0.4983550627513098,,,,False,False,1,medium,,holt_winters
C68,C68,2023-03,0.4987957334556715,,,,False,False,1,medium,,holt_winters
C68,C68,2023-04,0.4990712793127467,,,,False,False,1,medium,,holt_winters
C68,C68,2023-05,0.5056142301278488,,,,False,False,1,medium,,holt_winters
C68,C68,2023-06,0.4954501915708812,,,,False,False,1,medium,,holt_winters
C68,C68,2023-07,0.4950225171841668,,,,False,False,1,medium,,holt_winters
C68,C68,2023-08,0.5047772533671002,,,,False,False,1,medium,,holt_winters
C68,C68,2023-09,0.4912829145124444,,,,False,False,1,medium,,holt_winters
C68,C68,2023-10,0.4998194728607534,,,,False,False,1,medium,,holt_winters
C68,C68,2023-11,0.5036541558280688,,,,False,False,1,medium,,holt_winters
C68,C68,2023-12,0.4917715392061955,,,,False,False,1,medium,,holt_winters
C68,C68,2024-01,0.4954072999758279,,,,False,False,1,medium,,holt_winters
C68,C68,2024-02,0.4994798439531859,,,,False,False,1,medium,,holt_winters
C68,C68,2024-03,0.4957835558678847,,,,False,False,1,medium,,holt_winters
C68,C68,2024-04,0.5080430652311589,,,,False,False,1,medium,,holt_winters
C68,C68,2024-05,0.5019255455712451,,,,False,False,1,medium,,holt_winters
C68,C68,2024-06,0.5022321428571429,,,,False,False,1,medium,,holt_winters
C68,C68,2024-07,0.4912766546662974,,,,False,False,1,medium,,holt_winters
C68,C68,2024-08,0.486717394206381,,,,False,False,1,medium,,holt_winters
C68,C68,2024-09,0.5044720138488171,,,,False,False,1,medium,,holt_winters
C68,C68,2024-10,0.499658982403492,,,,False,False,1,medium,,holt_winters
C68,C68,2024-11,0.50344105326152,,,,False,False,1,medium,,holt_winters
C68,C68,2024-12,0.5036096256684492,,,,False,False,1,medium,,holt_winters
C68,C68,2025-01,0.4982177131889224,,,,False,False,1,medium,,holt_winters
C68,C68,2025-02,0.4957542071946889,,,,False,False,1,medium,,holt_winters
C68,C68,2025-03,0.4971534301167093,,,,False,False,1,medium,,holt_winters
C68,C68,2025-04,0.4902548725637181,,,,False,False,1,medium,,holt_winters
C68,C68,2025-05,0.4955640050697085,,,,False,False,1,medium,,holt_winters
C68,C68,2025-06,0.4953876031720343,,,,False,False,1,medium,,holt_winters
C68,C68,2025-07,0.5022766525357198,,,,False,False,1,medium,,holt_winters
C68,C68,2025-08,0.4884393063583815,,,,False,False,1,medium,,holt_winters
C68,C68,2025-09,0.4908004403208051,,,,False,False,1,medium,,holt_winters
C68,C68,2025-10,0.4956824723526738,,,,False,False,1,medium,,holt_winters
C68,C68,2025-11,0.4899660389008953,,,,False,False,1,medium,,holt_winters
C68,C68,2025-12,0.4993078626799557,,,,False,False,1,medium,,holt_winters
C68,C68,2026-01,0.5051898194227215,,,,False,False,1,medium,,holt_winters
C68,C68,2026-02,0.5051805337519624,,,,False,False,1,medium,,holt_winters
C68,C68,2026-03,0.4986506746626686,,,,False,False,1,medium,,holt_winters
C68,C68,2026-04,0.4954655380894801,,,,False,False,1,medium,,holt_winters
C68,C68,2026-05,,0.49609,0.484594,0.507587,True,False,1,medium,,holt_winters
C68,C68,2026-06,,0.495984,0.484431,0.507536,True,False,1,medium,,holt_winters
C68,C68,2026-07,,0.495877,0.48409,0.507664,True,False,1,medium,,holt_winters
C71,C71,2023-01,0.4876462938881664,,,,False,False,1,medium,,holt_winters
C71,C71,2023-02,0.4922330097087378,,,,False,False,1,medium,,holt_winters
C71,C71,2023-03,0.4852752880921895,,,,False,False,1,medium,,holt_winters
C71,C71,2023-04,0.4654300168634064,,,,False,False,1,medium,,holt_winters
C71,C71,2023-05,0.4953617810760667,,,,False,False,1,medium,,holt_winters
C71,C71,2023-06,0.493304535637149,,,,False,False,1,medium,,holt_winters
C71,C71,2023-07,0.4723386420787929,,,,False,False,1,medium,,holt_winters
C71,C71,2023-08,0.4819875776397515,,,,False,False,1,medium,,holt_winters
C71,C71,2023-09,0.4694288012872084,,,,False,False,1,medium,,holt_winters
C71,C71,2023-10,0.4757824143070044,,,,False,False,1,medium,,holt_winters
C71,C71,2023-11,0.4865085854456255,,,,False,False,1,medium,,holt_winters
C71,C71,2023-12,0.4851598173515982,,,,False,False,1,medium,,holt_winters
C71,C71,2024-01,0.4814814814814814,,,,False,False,1,medium,,holt_winters
C71,C71,2024-02,0.4793906810035842,,,,False,False,1,medium,,holt_winters
C71,C71,2024-03,0.481673454276194,,,,False,False,1,medium,,holt_winters
C71,C71,2024-04,0.4888103651354534,,,,False,False,1,medium,,holt_winters
C71,C71,2024-05,0.4867460622358817,,,,False,False,1,medium,,holt_winters
C71,C71,2024-06,0.4905982905982906,,,,False,False,1,medium,,holt_winters
C71,C71,2024-07,0.4638058084091894,,,,False,False,1,medium,,holt_winters
C71,C71,2024-08,0.4734530938123752,,,,False,False,1,medium,,holt_winters
C71,C71,2024-09,0.4798168955472326,,,,False,False,1,medium,,holt_winters
C71,C71,2024-10,0.469964664310954,,,,False,False,1,medium,,holt_winters
C71,C71,2024-11,0.4750633981403212,,,,False,False,1,medium,,holt_winters
C71,C71,2024-12,0.4804075235109717,,,,False,False,1,medium,,holt_winters
C71,C71,2025-01,0.4802936630602782,,,,False,False,1,medium,,holt_winters
C71,C71,2025-02,0.4880518428513568,,,,False,False,1,medium,,holt_winters
C71,C71,2025-03,0.475089677162216,,,,False,False,1,medium,,holt_winters
C71,C71,2025-04,0.4772727272727273,,,,False,False,1,medium,,holt_winters
C71,C71,2025-05,0.4730031236055332,,,,False,False,1,medium,,holt_winters
C71,C71,2025-06,0.4903887227680478,,,,False,False,1,medium,,holt_winters
C71,C71,2025-07,0.5154516640253566,,,,False,False,1,medium,,holt_winters
C71,C71,2025-08,0.4775236593059936,,,,False,False,1,medium,,holt_winters
C71,C71,2025-09,0.4728577837595334,,,,False,False,1,medium,,holt_winters
C71,C71,2025-10,0.499788045782111,,,,False,False,1,medium,,holt_winters
C71,C71,2025-11,0.4900296987696224,,,,False,False,1,medium,,holt_winters
C71,C71,2025-12,0.4665002080732418,,,,False,False,1,medium,,holt_winters
C71,C71,2026-01,0.4776315789473684,,,,False,False,1,medium,,holt_winters
C71,C71,2026-02,0.4564493098524512,,,,False,False,1,medium,,holt_winters
C71,C71,2026-03,0.4919354838709677,,,,False,False,1,medium,,holt_winters
C71,C71,2026-04,0.4960629921259842,,,,False,False,1,medium,,holt_winters
C71,C71,2026-05,,0.481553,0.458572,0.504533,True,False,1,medium,,holt_winters
C71,C71,2026-06,,0.481543,0.458451,0.504636,True,False,1,medium,,holt_winters
C71,C71,2026-07,,0.481534,0.457973,0.505095,True,False,1,medium,,holt_winters
C77,C77,2023-01,0.5053821313240043,,,,False,False,1,high,,holt_winters
C77,C77,2023-02,0.5221101629169899,,,,False,False,1,high,,holt_winters
C77,C77,2023-03,0.5160333642261353,,,,False,False,1,high,,holt_winters
C77,C77,2023-04,0.4987693389592124,,,,False,False,1,high,,holt_winters
C77,C77,2023-05,0.5077965033863601,,,,False,False,1,high,,holt_winters
C77,C77,2023-06,0.5211789622308507,,,,False,False,1,high,,holt_winters
C77,C77,2023-07,0.5060801144492132,,,,False,False,1,high,,holt_winters
C77,C77,2023-08,0.52311939268461,,,,False,False,1,high,,holt_winters
C77,C77,2023-09,0.5093661305581836,,,,False,False,1,high,,holt_winters
C77,C77,2023-10,0.5118981737686774,,,,False,False,1,high,,holt_winters
C77,C77,2023-11,0.504690790733295,,,,False,False,1,high,,holt_winters
C77,C77,2023-12,0.5084776012850258,,,,False,False,1,high,,holt_winters
C77,C77,2024-01,0.5015379357484621,,,,False,False,1,high,,holt_winters
C77,C77,2024-02,0.4948393378773125,,,,False,False,1,high,,holt_winters
C77,C77,2024-03,0.5144257967188384,,,,False,False,1,high,,holt_winters
C77,C77,2024-04,0.5262107745329222,,,,False,False,1,high,,holt_winters
C77,C77,2024-05,0.5104204096298958,,,,False,False,1,high,,holt_winters
C77,C77,2024-06,0.5064115611642581,,,,False,False,1,high,,holt_winters
C77,C77,2024-07,0.5031281533804238,,,,False,False,1,high,,holt_winters
C77,C77,2024-08,0.5094768764215315,,,,False,False,1,high,,holt_winters
C77,C77,2024-09,0.5136825645035183,,,,False,False,1,high,,holt_winters
C77,C77,2024-10,0.5159695817490494,,,,False,False,1,high,,holt_winters
C77,C77,2024-11,0.4995990376904571,,,,False,False,1,high,,holt_winters
C77,C77,2024-12,0.5011206574523721,,,,False,False,1,high,,holt_winters
C77,C77,2025-01,0.5100598151169113,,,,False,False,1,high,,holt_winters
C77,C77,2025-02,0.5095785440613027,,,,False,False,1,high,,holt_winters
C77,C77,2025-03,0.5059583922439911,,,,False,False,1,high,,holt_winters
C77,C77,2025-04,0.5055041831792162,,,,False,False,1,high,,holt_winters
C77,C77,2025-05,0.5069561551433389,,,,False,False,1,high,,holt_winters
C77,C77,2025-06,0.5054922279792746,,,,False,False,1,high,,holt_winters
C77,C77,2025-07,0.4943255813953488,,,,False,False,1,high,,holt_winters
C77,C77,2025-08,0.514932852275005,,,,False,False,1,high,,holt_winters
C77,C77,2025-09,0.5066203603212502,,,,False,False,1,high,,holt_winters
C77,C77,2025-10,0.4934383202099737,,,,False,False,1,high,,holt_winters
C77,C77,2025-11,0.5108102646999394,,,,False,False,1,high,,holt_winters
C77,C77,2025-12,0.51585179526356,,,,False,False,1,high,,holt_winters
C77,C77,2026-01,0.5112305624880016,,,,False,False,1,high,,holt_winters
C77,C77,2026-02,0.5046226617931627,,,,False,False,1,high,,holt_winters
C77,C77,2026-03,0.5042381641513335,,,,False,False,1,high,,holt_winters
C77,C77,2026-04,0.50485027414593,,,,False,False,1,high,,holt_winters
C77,C77,2026-05,,0.505965,0.490846,0.521083,True,False,1,high,,holt_winters
C77,C77,2026-06,,0.505856,0.490664,0.521049,True,False,1,high,,holt_winters
C77,C77,2026-07,,0.505748,0.490247,0.521249,True,False,1,high,,holt_winters
C84,C84,2023-01,0.491557734204793,,,,False,False,1,medium,,holt_winters
C84,C84,2023-02,0.4703371117326659,,,,False,False,1,medium,,holt_winters
C84,C84,2023-03,0.4857103787775195,,,,False,False,1,medium,,holt_winters
C84,C84,2023-04,0.4897647806738716,,,,False,False,1,medium,,holt_winters
C84,C84,2023-05,0.4841623650868137,,,,False,False,1,medium,,holt_winters
C84,C84,2023-06,0.4907133243606998,,,,False,False,1,medium,,holt_winters
C84,C84,2023-07,0.4889160886712906,,,,False,False,1,medium,,holt_winters
C84,C84,2023-08,0.49178820128761,,,,False,False,1,medium,,holt_winters
C84,C84,2023-09,0.4763930242450021,,,,False,False,1,medium,,holt_winters
C84,C84,2023-10,0.4803349783161358,,,,False,False,1,medium,,holt_winters
C84,C84,2023-11,0.4884887839433294,,,,False,False,1,medium,,holt_winters
C84,C84,2023-12,0.4758314855875831,,,,False,False,1,medium,,holt_winters
C84,C84,2024-01,0.4851282051282051,,,,False,False,1,medium,,holt_winters
C84,C84,2024-02,0.4768168365669187,,,,False,False,1,medium,,holt_winters
C84,C84,2024-03,0.4851083736160923,,,,False,False,1,medium,,holt_winters
C84,C84,2024-04,0.4845531141582686,,,,False,False,1,medium,,holt_winters
C84,C84,2024-05,0.4806665588092542,,,,False,False,1,medium,,holt_winters
C84,C84,2024-06,0.4869842394191606,,,,False,False,1,medium,,holt_winters
C84,C84,2024-07,0.4844381923685599,,,,False,False,1,medium,,holt_winters
C84,C84,2024-08,0.4841794158553547,,,,False,False,1,medium,,holt_winters
C84,C84,2024-09,0.4870753323485967,,,,False,False,1,medium,,holt_winters
C84,C84,2024-10,0.4669150257229023,,,,False,False,1,medium,,holt_winters
C84,C84,2024-11,0.4849710982658959,,,,False,False,1,medium,,holt_winters
C84,C84,2024-12,0.481204316045945,,,,False,False,1,medium,,holt_winters
C84,C84,2025-01,0.4840971272229822,,,,False,False,1,medium,,holt_winters
C84,C84,2025-02,0.4904175912850514,,,,False,False,1,medium,,holt_winters
C84,C84,2025-03,0.4861878453038674,,,,False,False,1,medium,,holt_winters
C84,C84,2025-04,0.4791041791641671,,,,False,False,1,medium,,holt_winters
C84,C84,2025-05,0.477370087539579,,,,False,False,1,medium,,holt_winters
C84,C84,2025-06,0.4833594361785435,,,,False,False,1,medium,,holt_winters
C84,C84,2025-07,0.4816921436189122,,,,False,False,1,medium,,holt_winters
C84,C84,2025-08,0.4802763133975641,,,,False,False,1,medium,,holt_winters
C84,C84,2025-09,0.4862189440993789,,,,False,False,1,medium,,holt_winters
C84,C84,2025-10,0.4957580228697897,,,,False,False,1,medium,,holt_winters
C84,C84,2025-11,0.4794647834974911,,,,False,False,1,medium,,holt_winters
C84,C84,2025-12,0.4804025423728814,,,,False,False,1,medium,,holt_winters
C84,C84,2026-01,0.4806629834254143,,,,False,False,1,medium,,holt_winters
C84,C84,2026-02,0.4818034775576223,,,,False,False,1,medium,,holt_winters
C84,C84,2026-03,0.4939422180801491,,,,False,False,1,medium,,holt_winters
C84,C84,2026-04,0.4984871406959152,,,,False,False,1,medium,,holt_winters
C84,C84,2026-05,,0.484774,0.471685,0.497862,True,False,1,medium,,holt_winters
C84,C84,2026-06,,0.48481,0.471658,0.497961,True,False,1,medium,,holt_winters
C84,C84,2026-07,,0.484846,0.471427,0.498265,True,False,1,medium,,holt_winters
C88,C88,2023-01,0.4840756249206953,,,,False,False,1,medium,,holt_winters
C88,C88,2023-02,0.4684449333150007,,,,False,False,1,medium,,holt_winters
C88,C88,2023-03,0.4840692423482187,,,,False,False,1,medium,,holt_winters
C88,C88,2023-04,0.4909876543209877,,,,False,False,1,medium,,holt_winters
C88,C88,2023-05,0.4807649043869516,,,,False,False,1,medium,,holt_winters
C88,C88,2023-06,0.481626175070199,,,,False,False,1,medium,,holt_winters
C88,C88,2023-07,0.4760724026779073,,,,False,False,1,medium,,holt_winters
C88,C88,2023-08,0.4842325695984232,,,,False,False,1,medium,,holt_winters
C88,C88,2023-09,0.4774261882695618,,,,False,False,1,medium,,holt_winters
C88,C88,2023-10,0.4721991701244813,,,,False,False,1,medium,,holt_winters
C88,C88,2023-11,0.4803621169916434,,,,False,False,1,medium,,holt_winters
C88,C88,2023-12,0.4741582374948039,,,,False,False,1,medium,,holt_winters
C88,C88,2024-01,0.4799603455601189,,,,False,False,1,medium,,holt_winters
C88,C88,2024-02,0.4737334372564302,,,,False,True,1,medium,,holt_winters
C88,C88,2024-03,0.4734306569343066,,,,False,True,1,medium,,holt_winters
C88,C88,2024-04,0.476048374430658,,,,False,True,1,medium,,holt_winters
C88,C88,2024-05,0.4778882938026014,,,,False,True,1,medium,,holt_winters
C88,C88,2024-06,0.4809185527837436,,,,False,True,1,medium,,holt_winters
C88,C88,2024-07,0.4810836806668804,,,,False,True,1,medium,,holt_winters
C88,C88,2024-08,0.4788306451612903,,,,False,True,1,medium,,holt_winters
C88,C88,2024-09,0.4830900676397294,,,,False,True,1,medium,,holt_winters
C88,C88,2024-10,0.4649181423321082,,,,False,True,1,medium,,holt_winters
C88,C88,2024-11,0.4760869565217391,,,,False,True,1,medium,,holt_winters
C88,C88,2024-12,0.4804134022337056,,,,False,True,1,medium,,holt_winters
C88,C88,2025-01,0.4773820981713186,,,,False,True,1,medium,,holt_winters
C88,C88,2025-02,0.4850704225352112,,,,False,True,1,medium,,holt_winters
C88,C88,2025-03,0.4826287865822352,,,,False,True,1,medium,,holt_winters
C88,C88,2025-04,0.467403314917127,,,,False,True,1,medium,,holt_winters
C88,C88,2025-05,0.4747252747252747,,,,False,True,1,medium,,holt_winters
C88,C88,2025-06,0.4783705839942321,,,,False,True,1,medium,,holt_winters
C88,C88,2025-07,0.4826203208556149,,,,False,True,1,medium,,holt_winters
C88,C88,2025-08,0.4859130434782608,,,,False,True,1,medium,,holt_winters
C88,C88,2025-09,0.4771207321365716,,,,False,True,1,medium,,holt_winters
C88,C88,2025-10,0.4899982903060352,,,,False,True,1,medium,,holt_winters
C88,C88,2025-11,0.4820006922810661,,,,False,False,1,medium,,holt_winters
C88,C88,2025-12,0.4772248338466526,,,,False,False,1,medium,,holt_winters
C88,C88,2026-01,0.4746218487394958,,,,False,False,1,medium,,holt_winters
C88,C88,2026-02,0.4845839524517087,,,,False,False,1,medium,,holt_winters
C88,C88,2026-03,0.4910761618660541,,,,False,False,1,medium,,holt_winters
C88,C88,2026-04,0.5054558254135868,,,,False,False,1,medium,,holt_winters
C88,C88,2026-05,,0.488564,0.474508,0.50262,True,False,1,medium,,holt_winters
C88,C88,2026-06,,0.489693,0.475569,0.503817,True,False,1,medium,,holt_winters
C88,C88,2026-07,,0.490821,0.47641,0.505232,True,False,1,medium,,holt_winters
C89,C89,2023-01,0.4370465215535638,,,,False,False,1,medium,,holt_winters
C89,C89,2023-02,0.4085447263017356,,,,False,False,1,medium,,holt_winters
C89,C89,2023-03,0.4350779065121853,,,,False,False,1,medium,,holt_winters
C89,C89,2023-04,0.4546932141405932,,,,False,False,1,medium,,holt_winters
C89,C89,2023-05,0.425968992248062,,,,False,False,1,medium,,holt_winters
C89,C89,2023-06,0.4333472628499791,,,,False,False,1,medium,,holt_winters
C89,C89,2023-07,0.4331662489557226,,,,False,False,1,medium,,holt_winters
C89,C89,2023-08,0.4352226720647773,,,,False,False,1,medium,,holt_winters
C89,C89,2023-09,0.4287616511318242,,,,False,False,1,medium,,holt_winters
C89,C89,2023-10,0.4308206106870229,,,,False,False,1,medium,,holt_winters
C89,C89,2023-11,0.4080348499515973,,,,False,False,1,medium,,holt_winters
C89,C89,2023-12,0.4316317228805834,,,,False,False,1,medium,,holt_winters
C89,C89,2024-01,0.4339990258158792,,,,False,False,1,medium,,holt_winters
C89,C89,2024-02,0.4219745222929936,,,,False,False,1,medium,,holt_winters
C89,C89,2024-03,0.4213893967093235,,,,False,False,1,medium,,holt_winters
C89,C89,2024-04,0.4128,,,,False,False,1,medium,,holt_winters
C89,C89,2024-05,0.4260869565217391,,,,False,False,1,medium,,holt_winters
C89,C89,2024-06,0.4350117096018735,,,,False,False,1,medium,,holt_winters
C89,C89,2024-07,0.4344400675295441,,,,False,False,1,medium,,holt_winters
C89,C89,2024-08,0.438129070455891,,,,False,False,1,medium,,holt_winters
C89,C89,2024-09,0.4187248707639288,,,,False,False,1,medium,,holt_winters
C89,C89,2024-10,0.4210233592880978,,,,False,False,1,medium,,holt_winters
C89,C89,2024-11,0.4324659231722428,,,,False,False,1,medium,,holt_winters
C89,C89,2024-12,0.4271070615034169,,,,False,False,1,medium,,holt_winters
C89,C89,2025-01,0.4244152880775813,,,,False,False,1,medium,,holt_winters
C89,C89,2025-02,0.4449423815620998,,,,False,False,1,medium,,holt_winters
C89,C89,2025-03,0.4323529411764706,,,,False,False,1,medium,,holt_winters
C89,C89,2025-04,0.4233870967741935,,,,False,False,1,medium,,holt_winters
C89,C89,2025-05,0.4321981424148607,,,,False,False,1,medium,,holt_winters
C89,C89,2025-06,0.424700693131695,,,,False,False,1,medium,,holt_winters
C89,C89,2025-07,0.4248977206312098,,,,False,False,1,medium,,holt_winters
C89,C89,2025-08,0.4486873508353222,,,,False,False,1,medium,,holt_winters
C89,C89,2025-09,0.4322033898305085,,,,False,False,1,medium,,holt_winters
C89,C89,2025-10,0.449820788530466,,,,False,False,1,medium,,holt_winters
C89,C89,2025-11,0.4285714285714285,,,,False,False,1,medium,,holt_winters
C89,C89,2025-12,0.4391691394658754,,,,False,False,1,medium,,holt_winters
C89,C89,2026-01,0.433411214953271,,,,False,False,1,medium,,holt_winters
C89,C89,2026-02,0.4361093452002543,,,,False,False,1,medium,,holt_winters
C89,C89,2026-03,0.4195266272189349,,,,False,False,1,medium,,holt_winters
C89,C89,2026-04,0.4301470588235294,,,,False,False,1,medium,,holt_winters
C89,C89,2026-05,,0.43227,0.411986,0.452554,True,False,1,medium,,holt_winters
C89,C89,2026-06,,0.432369,0.411986,0.452751,True,False,1,medium,,holt_winters
C89,C89,2026-07,,0.432467,0.411671,0.453263,True,False,1,medium,,holt_winters
C90,C90,2023-01,0.4842432312472259,,,,False,False,1,low,,holt_winters
C90,C90,2023-02,0.471976401179941,,,,False,False,1,low,,holt_winters
C90,C90,2023-03,0.4977355072463768,,,,False,False,1,low,,holt_winters
C90,C90,2023-04,0.4987068965517241,,,,False,False,1,low,,holt_winters
C90,C90,2023-05,0.5015974440894568,,,,False,False,1,low,,holt_winters
C90,C90,2023-06,0.4995602462620932,,,,False,False,1,low,,holt_winters
C90,C90,2023-07,0.4880590534085974,,,,False,False,1,low,,holt_winters
C90,C90,2023-08,0.4881053525913339,,,,False,False,1,low,,holt_winters
C90,C90,2023-09,0.4795454545454545,,,,False,False,1,low,,holt_winters
C90,C90,2023-10,0.4728929384965831,,,,False,False,1,low,,holt_winters
C90,C90,2023-11,0.5065248912518124,,,,False,False,1,low,,holt_winters
C90,C90,2023-12,0.4894128970163618,,,,False,False,1,low,,holt_winters
C90,C90,2024-01,0.4889619539689995,,,,False,False,1,low,,holt_winters
C90,C90,2024-02,0.4896331738437001,,,,False,False,1,low,,holt_winters
C90,C90,2024-03,0.4898565066798614,,,,False,False,1,low,,holt_winters
C90,C90,2024-04,0.487726787620064,,,,False,False,1,low,,holt_winters
C90,C90,2024-05,0.4978609625668449,,,,False,False,1,low,,holt_winters
C90,C90,2024-06,0.4794134235758601,,,,False,False,1,low,,holt_winters
C90,C90,2024-07,0.4906303236797274,,,,False,False,1,low,,holt_winters
C90,C90,2024-08,0.4758064516129032,,,,False,False,1,low,,holt_winters
C90,C90,2024-09,0.4993622448979591,,,,False,False,1,low,,holt_winters
C90,C90,2024-10,0.4781849912739965,,,,False,False,1,low,,holt_winters
C90,C90,2024-11,0.5068986202759448,,,,False,False,1,low,,holt_winters
C90,C90,2024-12,0.5081141578063794,,,,False,False,1,low,,holt_winters
C90,C90,2025-01,0.4986793449550977,,,,False,False,1,low,,holt_winters
C90,C90,2025-02,0.4990780577750461,,,,False,False,1,low,,holt_winters
C90,C90,2025-03,0.4869047619047619,,,,False,False,1,low,,holt_winters
C90,C90,2025-04,0.4863387978142076,,,,False,False,1,low,,holt_winters
C90,C90,2025-05,0.4839073969508752,,,,False,False,1,low,,holt_winters
C90,C90,2025-06,0.4937965260545905,,,,False,False,1,low,,holt_winters
C90,C90,2025-07,0.4997057092407298,,,,False,False,1,low,,holt_winters
C90,C90,2025-08,0.5052436767427514,,,,False,False,1,low,,holt_winters
C90,C90,2025-09,0.4643734643734644,,,,False,False,1,low,,holt_winters
C90,C90,2025-10,0.5100060642813826,,,,False,False,1,low,,holt_winters
C90,C90,2025-11,0.521792510742787,,,,False,False,1,low,,holt_winters
C90,C90,2025-12,0.4849300322927879,,,,False,False,1,low,,holt_winters
C90,C90,2026-01,0.4709236031927024,,,,False,False,1,low,,holt_winters
C90,C90,2026-02,0.4731965585704831,,,,False,False,1,low,,holt_winters
C90,C90,2026-03,0.5139593908629442,,,,False,False,1,low,,holt_winters
C90,C90,2026-04,0.5186046511627908,,,,False,False,1,low,,holt_winters
C90,C90,2026-05,,0.496641,0.469335,0.523948,True,False,1,low,,holt_winters
C90,C90,2026-06,,0.496865,0.469426,0.524304,True,False,1,low,,holt_winters
C90,C90,2026-07,,0.497089,0.469092,0.525085,True,False,1,low,,holt_winters
C92,C92,2023-01,0.4968774395003903,,,,False,False,1,low,,holt_winters
C92,C92,2023-02,0.4870395634379263,,,,False,False,1,low,,holt_winters
C92,C92,2023-03,0.5116279069767442,,,,False,False,1,low,,holt_winters
C92,C92,2023-04,0.5028759244042728,,,,False,False,1,low,,holt_winters
C92,C92,2023-05,0.5172039116262224,,,,False,False,1,low,,holt_winters
C92,C92,2023-06,0.4992044550517104,,,,False,False,1,low,,holt_winters
C92,C92,2023-07,0.4733384853168469,,,,False,False,1,low,,holt_winters
C92,C92,2023-08,0.5040551500405515,,,,False,False,1,low,,holt_winters
C92,C92,2023-09,0.4956158663883089,,,,False,False,1,low,,holt_winters
C92,C92,2023-10,0.4883819180397127,,,,False,False,1,low,,holt_winters
C92,C92,2023-11,0.515473032714412,,,,False,False,1,low,,holt_winters
C92,C92,2023-12,0.4937219730941704,,,,False,False,1,low,,holt_winters
C92,C92,2024-01,0.4887714663143989,,,,False,False,1,low,,holt_winters
C92,C92,2024-02,0.4906679764243615,,,,False,False,1,low,,holt_winters
C92,C92,2024-03,0.5028248587570622,,,,False,False,1,low,,holt_winters
C92,C92,2024-04,0.4987751102400783,,,,False,False,1,low,,holt_winters
C92,C92,2024-05,0.5117324013979031,,,,False,False,1,low,,holt_winters
C92,C92,2024-06,0.4729872881355932,,,,False,False,1,low,,holt_winters
C92,C92,2024-07,0.4961360123647604,,,,False,False,1,low,,holt_winters
C92,C92,2024-08,0.4973985431841831,,,,False,False,1,low,,holt_winters
C92,C92,2024-09,0.5120234604105571,,,,False,False,1,low,,holt_winters
C92,C92,2024-10,0.4848161960575386,,,,False,False,1,low,,holt_winters
C92,C92,2024-11,0.5005882352941177,,,,False,False,1,low,,holt_winters
C92,C92,2024-12,0.4981070849107625,,,,False,False,1,low,,holt_winters
C92,C92,2025-01,0.4860088365243004,,,,False,False,1,low,,holt_winters
C92,C92,2025-02,0.5209890741805635,,,,False,False,1,low,,holt_winters
C92,C92,2025-03,0.5125260960334029,,,,False,False,1,low,,holt_winters
C92,C92,2025-04,0.4988558352402746,,,,False,False,1,low,,holt_winters
C92,C92,2025-05,0.4878542510121457,,,,False,False,1,low,,holt_winters
C92,C92,2025-06,0.4985962942167322,,,,False,False,1,low,,holt_winters
C92,C92,2025-07,0.516710875331565,,,,False,False,1,low,,holt_winters
C92,C92,2025-08,0.5242663656884876,,,,False,False,1,low,,holt_winters
C92,C92,2025-09,0.4848818031885651,,,,False,False,1,low,,holt_winters
C92,C92,2025-10,0.5083892617449665,,,,False,False,1,low,,holt_winters
C92,C92,2025-11,0.5192414947016174,,,,False,False,1,low,,holt_winters
C92,C92,2025-12,0.4930304594734125,,,,False,False,1,low,,holt_winters
C92,C92,2026-01,0.4727762803234501,,,,False,False,1,low,,holt_winters
C92,C92,2026-02,0.4826113483831604,,,,False,False,1,low,,holt_winters
C92,C92,2026-03,0.5144230769230769,,,,False,False,1,low,,holt_winters
C92,C92,2026-04,0.536036036036036,,,,False,False,1,low,,holt_winters
C92,C92,2026-05,,0.507469,0.477556,0.537382,True,False,1,low,,holt_winters
C92,C92,2026-06,,0.507829,0.477771,0.537888,True,False,1,low,,holt_winters
C92,C92,2026-07,,0.50819,0.477521,0.538858,True,False,1,low,,holt_winters
C97,C97,2023-01,0.4853291038858049,,,,False,False,1,low,,holt_winters
C97,C97,2023-02,0.4906166219839142,,,,False,False,1,low,,holt_winters
C97,C97,2023-03,0.5102207686017989,,,,False,False,1,low,,holt_winters
C97,C97,2023-04,0.4805709754163362,,,,False,False,1,low,,holt_winters
